GIS_ID,Neighborhood Locations,Neighborhoods,CLUSTER,TotPop1990,PctBlack1990,PctWhite1990,PctHisp1990,PctAsian1990,PctUnemployed1990,AvgFamilyIncAdj1990,NumOccupiedHsgUnits1990,PctOwnerOccupiedHsgUnits1990,PctPoorPersons1990,ViolentCrimes1990 ,PropertyCrimes1990,TotPop2000,PctBlack2000,PctWhite2000,PctHisp2000,PctAsian2000,PctUnemployed2000,AvgFamilyIncAdj2000,NumOccupiedHsgUnits2000,PctOwnerOccupiedHsgUnits2000,PctPoorPersons2000,ViolentCrimes2000,PropertyCrimes2000,TotPop2010,PctBlack2010,PctWhite2010,PctHisp2010,PctAsian2010,PctUnemployed2010,AvgFamilyIncAdj2010,NumOccupiedHsgUnits2010,PctOwnerOccupiedHsgUnits2010,PctPoorPersons2010,ViolentCrimes2010,PropertyCrimes2010
Nbclus_015,Northwest,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",Cluster 15,12386,0.058,0.82,0.083,0.034,0.026,257177,6277,0.42,0.045,,,12306,0.077,0.8,0.067,0.052,0.017,278572,6329,0.47,0.047,3.1,45,12829,0.044,0.8,0.076,0.074,0.025,291000,6585,0.45,0.089,2.5,28
