GIS_ID,Neighborhood Locations,Neighborhoods,CLUSTER,TotPop1990,PctBlack1990,PctWhite1990,PctHisp1990,PctAsian1990,PctUnemployed1990,AvgFamilyIncAdj1990,NumOccupiedHsgUnits1990,PctOwnerOccupiedHsgUnits1990,PctPoorPersons1990,ViolentCrimes1990 ,PropertyCrimes1990,TotPop2000,PctBlack2000,PctWhite2000,PctHisp2000,PctAsian2000,PctUnemployed2000,AvgFamilyIncAdj2000,NumOccupiedHsgUnits2000,PctOwnerOccupiedHsgUnits2000,PctPoorPersons2000,ViolentCrimes2000,PropertyCrimes2000,TotPop2010,PctBlack2010,PctWhite2010,PctHisp2010,PctAsian2010,PctUnemployed2010,AvgFamilyIncAdj2010,NumOccupiedHsgUnits2010,PctOwnerOccupiedHsgUnits2010,PctPoorPersons2010,ViolentCrimes2010,PropertyCrimes2010
Nbclus_014,Northwest,"Cathedral Heights, McLean Gardens, Glover Park",Cluster 14,11432,0.054,0.78,0.11,0.057,0.026,160519,7456,0.33,0.078,,,11142,0.065,0.75,0.097,0.079,0.031,136135,7498,0.35,0.13,2.2,22,11713,0.059,0.76,0.09,0.085,0.031,157349,7533,0.44,0.079,0.4,14
